site_seq,sitecode,site,year,sample_date,sample_id,code,samp_pt_name,lab,lab_id,method,method_name,parameter,concentration,units,lab_qualifier,qualifier,qual_description,rl,mdl,prep_method,dilution_factor,cas_no,conc_ugg,conc_ngg,rl_ugg,rl_ngg
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 2 2015,CBSPSP_REP_2_2015_2015_1,REP 2 2015,AXYS ANALYTICAL SERVICES,L24113-6,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,850.2172,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.8502172000000001,850.2172,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 2 2015,CBSPSP_REP_2_2015_2015_1,REP 2 2015,AXYS ANALYTICAL SERVICES,L24113-6,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),0.4546,PG/G,NA,NA,NA,NA,NA,METHOD,1,DEP14138,4.546e-7,4.546e-4,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 2 2015,CBSPSP_REP_2_2015_2015_1,REP 2 2015,AXYS ANALYTICAL SERVICES,L24113-6,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,290.7433,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.2907433,290.7433,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 2 2015,CBSPSP_REP_2_2015_2015_1,REP 2 2015,AXYS ANALYTICAL SERVICES,L24113-6,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,337.3013,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.3373013,337.3013,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 3 2015,CBSPSP_REP_3_2015_2015_1,REP 3 2015,AXYS ANALYTICAL SERVICES,L24113-7,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,796.38495,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.79638495,796.38495,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 3 2015,CBSPSP_REP_3_2015_2015_1,REP 3 2015,AXYS ANALYTICAL SERVICES,L24113-7,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,950.02555,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.95002555,950.02555,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 3 2015,CBSPSP_REP_3_2015_2015_1,REP 3 2015,AXYS ANALYTICAL SERVICES,L24113-7,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,332.3747,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.3323747,332.3747,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 3 2015,CBSPSP_REP_3_2015_2015_1,REP 3 2015,AXYS ANALYTICAL SERVICES,L24113-7,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,386.1587,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.3861587,386.1587,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 2 2015,CBSPSP_REP_2_2015_2015_1,REP 2 2015,AXYS ANALYTICAL SERVICES,L24113-6,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,55102.03955,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.055102039549999995,55.10203955,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 3 2015,CBSPSP_REP_3_2015_2015_1,REP 3 2015,AXYS ANALYTICAL SERVICES,L24113-7,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),0.6895,PG/G,NA,NA,NA,NA,NA,METHOD,1,DEP14138,6.894999999999999e-7,6.895e-4,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 4 2015,CBSPSP_REP_4_2015_2015_1,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-8,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,369.0724,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.3690724,369.0724,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 3 2015,CBSPSP_REP_3_2015_2015_1,REP 3 2015,AXYS ANALYTICAL SERVICES,L24113-7,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,59135.1072,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.059135107199999995,59.1351072,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 4 2015,CBSPSP_REP_4_2015_2015_1,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-8,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,757.7582,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.7577582,757.7582,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 4 2015,CBSPSP_REP_4_2015_2015_1,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-8,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,916.5535,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.9165535,916.5535,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 4 2015,CBSPSP_REP_4_2015_2015_1,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-8,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,316.8284,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.3168284,316.8284,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 4 2015,CBSPSP_REP_4_2015_2015_1,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-8,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),0.5943,PG/G,NA,NA,NA,NA,NA,METHOD,1,DEP14138,5.943000000000001e-7,5.943000000000001e-4,NA,NA
76084,CBSPSP,S PORTLAND SPRING POINT,2015,2015-09-21,CBSPSP REP 4 2015,CBSPSP_REP_4_2015_2015_1,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-8,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,63540.29075,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.06354029074999999,63.540290750000004,NA,NA
76091,CBJWPB,JEWEL ISLAND PUNCHBOWL,2007,2007-10-22,CBJWPB REP 1,CBJWPB_REP_1_2007_2,REP 1,AXYS ANALYTICAL SERVICES,L10702-41,Calculated,NA,SWAT_PCBs-H,5.761465,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.005761465,5.761465,NA,NA
76091,CBJWPB,JEWEL ISLAND PUNCHBOWL,2007,2007-10-22,CBJWPB REP 2,CBJWPB_REP_2_2007_2,REP 2,AXYS ANALYTICAL SERVICES,L10702-42,Calculated,NA,SWAT_PCBs-H,5.58478,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.00558478,5.58478,NA,NA
76091,CBJWPB,JEWEL ISLAND PUNCHBOWL,2007,2007-10-22,CBJWPB REP 3,CBJWPB_REP_3_2007_2,REP 3,AXYS ANALYTICAL SERVICES,L10702-43,Calculated,NA,SWAT_PCBs-H,6.006785,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.006006785,6.006785,NA,NA
76091,CBJWPB,JEWEL ISLAND PUNCHBOWL,2007,2007-10-22,CBJWPB REP 4,CBJWPB_REP_4_2007_2,REP 4,AXYS ANALYTICAL SERVICES,L10702-44,Calculated,NA,SWAT_PCBs-H,6.453195,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.006453195,6.453195,NA,NA
76073,CBANAN,FALMOUTH ANCHORAGE,2007,2007-10-18,CBANAN REP 1,CBANAN_REP_1_2007_1,REP 1,AXYS ANALYTICAL SERVICES,L10702-1,Calculated,NA,SWAT_PCBs-H,12.631045,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.012631045,12.631045,NA,NA
76073,CBANAN,FALMOUTH ANCHORAGE,2007,2007-10-18,CBANAN REP 2,CBANAN_REP_2_2007_1,REP 2,AXYS ANALYTICAL SERVICES,L10702-2,Calculated,NA,SWAT_PCBs-H,13.676055,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.013676055,13.676055,NA,NA
76073,CBANAN,FALMOUTH ANCHORAGE,2007,2007-10-18,CBANAN REP 3,CBANAN_REP_3_2007_1,REP 3,AXYS ANALYTICAL SERVICES,L10702-3 (A),Calculated,NA,SWAT_PCBs-H,34.36537,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.03436537,34.36537,NA,NA
76073,CBANAN,FALMOUTH ANCHORAGE,2007,2007-10-18,CBANAN REP 4,CBANAN_REP_4_2007_1,REP 4,AXYS ANALYTICAL SERVICES,L10702-4,Calculated,NA,SWAT_PCBs-H,14.282155,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.014282155,14.282155,NA,NA
70678,CBMCMC,MILL CREEK,2009,2009-11-10,CBMCMC REP 1,CBMCMC_REP_1_2009_5,REP 1,AXYS ANALYTICAL SERVICES,L13939-9,Calculated,NA,SWAT_PCBs-H,17.617855000000002,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.017617855,17.617855000000002,NA,NA
70678,CBMCMC,MILL CREEK,2009,2009-11-10,CBMCMC REP 2,CBMCMC_REP_2_2009_5,REP 2,AXYS ANALYTICAL SERVICES,L13939-10 I,Calculated,NA,SWAT_PCBs-H,15.548726,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.015548726,15.548726,NA,NA
70678,CBMCMC,MILL CREEK,2009,2009-11-10,CBMCMC REP 3,CBMCMC_REP_3_2009_5,REP 3,AXYS ANALYTICAL SERVICES,L13939-11 I (A),Calculated,NA,SWAT_PCBs-H,17.059084000000002,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.017059084000000002,17.059084000000002,NA,NA
70678,CBMCMC,MILL CREEK,2009,2009-11-10,CBMCMC REP 4,CBMCMC_REP_4_2009_5,REP 4,AXYS ANALYTICAL SERVICES,L13939-12 I,Calculated,NA,SWAT_PCBs-H,17.39216,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.01739216,17.39216,NA,NA
70678,CBMCMC,MILL CREEK,2011,2011-10-04,CBMCMC REP 1 2011,CBMCMC_REP_1_2011_2011_2,REP 1 2011,AXYS ANALYTICAL SERVICES,L17179-9,Calculated,NA,SWAT_PCBs-H,13.4797945,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.013479794500000001,13.4797945,NA,NA
70678,CBMCMC,MILL CREEK,2011,2011-10-04,CBMCMC REP 2 2011,CBMCMC_REP_2_2011_2011_2,REP 2 2011,AXYS ANALYTICAL SERVICES,L17179-10,Calculated,NA,SWAT_PCBs-H,13.107428,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.013107428,13.107428,NA,NA
70678,CBMCMC,MILL CREEK,2011,2011-10-04,CBMCMC REP 3 2011,CBMCMC_REP_3_2011_2011_2,REP 3 2011,AXYS ANALYTICAL SERVICES,L17179-11,Calculated,NA,SWAT_PCBs-H,13.9066645,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0139066645,13.9066645,NA,NA
70678,CBMCMC,MILL CREEK,2011,2011-10-04,CBMCMC REP 4 2011,CBMCMC_REP_4_2011_2011_2,REP 4 2011,AXYS ANALYTICAL SERVICES,L17179-12,Calculated,NA,SWAT_PCBs-H,12.2795085,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.012279508500000001,12.2795085,NA,NA
70678,CBMCMC,MILL CREEK,2014,2014-09-17,CBMCMC REP 1 2014,CBMCMC_REP_1_2014_2014_1,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-9,Calculated,NA,SWAT_PCBs-H,14.992858,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.014992858,14.992858,NA,NA
70678,CBMCMC,MILL CREEK,2014,2014-09-17,CBMCMC REP 2 2014,CBMCMC_REP_2_2014_2014_1,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-10,Calculated,NA,SWAT_PCBs-H,11.986562000000001,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.011986562000000001,11.986562000000001,NA,NA
70678,CBMCMC,MILL CREEK,2017,2017-10-12,CBMCMC REP 1 2017,CBMCMC_REP_1_2017_2017_2,REP 1 2017,AXYS ANALYTICAL SERVICES,L28408-5,Calculated,NA,SWAT_PCBs-H,18.188595,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.018188595,18.188595,NA,NA
70678,CBMCMC,MILL CREEK,2014,2014-09-17,CBMCMC REP 3 2014,CBMCMC_REP_3_2014_2014_1,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-11,Calculated,NA,SWAT_PCBs-H,15.0169695,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0150169695,15.0169695,NA,NA
70678,CBMCMC,MILL CREEK,2017,2017-10-12,CBMCMC REP 2 2017,CBMCMC_REP_2_2017_2017_2,REP 2 2017,AXYS ANALYTICAL SERVICES,L28408-6,Calculated,NA,SWAT_PCBs-H,15.526711,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.015526711,15.526711,NA,NA
70678,CBMCMC,MILL CREEK,2017,2017-10-12,CBMCMC REP 3 2017,CBMCMC_REP_3_2017_2017_2,REP 3 2017,AXYS ANALYTICAL SERVICES,L28408-7,Calculated,NA,SWAT_PCBs-H,14.4079025,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0144079025,14.4079025,NA,NA
70678,CBMCMC,MILL CREEK,2017,2017-10-12,CBMCMC REP 4 2017,CBMCMC_REP_4_2017_2017_2,REP 4 2017,AXYS ANALYTICAL SERVICES,L28408-8,Calculated,NA,SWAT_PCBs-H,18.9110085,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0189110085,18.9110085,NA,NA
77495,CBPRMT,PRESUMPSCOT RIVER (MOUTH),2008,2008-11-18,CBPRMT REP 1,CBPRMT_REP_1_2008_2,REP 1,AXYS ANALYTICAL SERVICES,L12067-49 I (A),Calculated,NA,SWAT_PCBs-H,27.605625,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.027605624999999998,27.605625,NA,NA
77495,CBPRMT,PRESUMPSCOT RIVER (MOUTH),2008,2008-11-18,CBPRMT REP 2,CBPRMT_REP_2_2008_2,REP 2,AXYS ANALYTICAL SERVICES,L12067-50 I2,Calculated,NA,SWAT_PCBs-H,24.75357,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.02475357,24.75357,NA,NA
77495,CBPRMT,PRESUMPSCOT RIVER (MOUTH),2008,2008-11-18,CBPRMT REP 3,CBPRMT_REP_3_2008_2,REP 3,AXYS ANALYTICAL SERVICES,L12067-51 I,Calculated,NA,SWAT_PCBs-H,22.64712,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.02264712,22.64712,NA,NA
77495,CBPRMT,PRESUMPSCOT RIVER (MOUTH),2008,2008-11-18,CBPRMT REP 4,CBPRMT_REP_4_2008_2,REP 4,AXYS ANALYTICAL SERVICES,L12067-52 I2,Calculated,NA,SWAT_PCBs-H,26.11565,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.026115649999999997,26.11565,NA,NA
76071,CBHRHR,HARASEEKET RIVER,2007,2007-10-22,CBHRHR REP 1,CBHRHR_REP_1_2007_2,REP 1,AXYS ANALYTICAL SERVICES,L10702-45,Calculated,NA,SWAT_PCBs-H,10.806145,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.010806145000000001,10.806145,NA,NA
76071,CBHRHR,HARASEEKET RIVER,2007,2007-10-22,CBHRHR REP 2,CBHRHR_REP_2_2007_2,REP 2,AXYS ANALYTICAL SERVICES,L10702-46,Calculated,NA,SWAT_PCBs-H,10.46122,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.01046122,10.46122,NA,NA
76071,CBHRHR,HARASEEKET RIVER,2007,2007-10-22,CBHRHR REP 3,CBHRHR_REP_3_2007_2,REP 3,AXYS ANALYTICAL SERVICES,L10702-47,Calculated,NA,SWAT_PCBs-H,10.703940000000001,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.01070394,10.703940000000001,NA,NA
76071,CBHRHR,HARASEEKET RIVER,2007,2007-10-22,CBHRHR REP 4,CBHRHR_REP_4_2007_2,REP 4,AXYS ANALYTICAL SERVICES,L10702-48 I (A),Calculated,NA,SWAT_PCBs-H,10.698395,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.010698395,10.698395,NA,NA
82251,CBMBBR,MAQUOIT BAY,2009,2009-09-28,CBMBBR REP 1,CBMBBR_REP_1_2009_3,REP 1,AXYS ANALYTICAL SERVICES,L13939-25,Calculated,NA,SWAT_PCBs-H,6.334388000000001,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.006334388000000001,6.334388000000001,NA,NA
82251,CBMBBR,MAQUOIT BAY,2009,2009-09-28,CBMBBR REP 2,CBMBBR_REP_2_2009_3,REP 2,AXYS ANALYTICAL SERVICES,L13939-26,Calculated,NA,SWAT_PCBs-H,7.09314,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.00709314,7.09314,NA,NA
82251,CBMBBR,MAQUOIT BAY,2009,2009-09-28,CBMBBR REP 3,CBMBBR_REP_3_2009_3,REP 3,AXYS ANALYTICAL SERVICES,L13939-27  (A),Calculated,NA,SWAT_PCBs-H,7.070291,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.007070291,7.070291,NA,NA
82251,CBMBBR,MAQUOIT BAY,2009,2009-09-28,CBMBBR REP 4,CBMBBR_REP_4_2009_3,REP 4,AXYS ANALYTICAL SERVICES,L13939-28 RI,Calculated,NA,SWAT_PCBs-H,7.09961,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.00709961,7.09961,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 1,CBMBBH_REP_1_2007_4,REP 1,AXYS ANALYTICAL SERVICES,L10702-29,Calculated,NA,SWAT_PCBs-H,13.225853,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.013225853000000001,13.225853,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 2,CBMBBH_REP_2_2007_4,REP 2,AXYS ANALYTICAL SERVICES,L10702-30,Calculated,NA,SWAT_PCBs-H,12.668525,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.012668525,12.668525,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 4,CBMBBH_REP_4_2007_4,REP 4,AXYS ANALYTICAL SERVICES,L10702-32,Calculated,NA,SWAT_PCBs-H,12.76702,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.01276702,12.76702,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2007,2007-11-05,CBMBBH REP 3,CBMBBH_REP_3_2007_4,REP 3,AXYS ANALYTICAL SERVICES,L10702-31,Calculated,NA,SWAT_PCBs-H,12.580945,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.012580945,12.580945,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 1 2014,CBMBBH_REP_1_2014_2014_3,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-1,Calculated,NA,SWAT_PCBs-H,11.5641655,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0115641655,11.5641655,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 2 2014,CBMBBH_REP_2_2014_2014_3,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-2,Calculated,NA,SWAT_PCBs-H,11.4943115,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0114943115,11.4943115,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 3 2014,CBMBBH_REP_3_2014_2014_3,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-3,Calculated,NA,SWAT_PCBs-H,12.613376,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.012613376,12.613376,NA,NA
76076,CBMBBH,BRUNSWICK MARE BROOK DRAINAGE,2014,2014-09-29,CBMBBH REP 4 2014,CBMBBH_REP_4_2014_2014_3,REP 4 2014,AXYS ANALYTICAL SERVICES,L22432-4  (A),Calculated,NA,SWAT_PCBs-H,12.0830955,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0120830955,12.0830955,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 1,CBMBMB_REP_1_2008_1,REP 1,AXYS ANALYTICAL SERVICES,L12067-33 R,Calculated,NA,SWAT_PCBs-H,6.717371,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.006717371,6.717371,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 2,CBMBMB_REP_2_2008_1,REP 2,AXYS ANALYTICAL SERVICES,L12067-34 R (A),Calculated,NA,SWAT_PCBs-H,7.601536,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.007601536,7.601536,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 3,CBMBMB_REP_3_2008_1,REP 3,AXYS ANALYTICAL SERVICES,L12067-35  (A),Calculated,NA,SWAT_PCBs-H,8.078145,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.008078144999999998,8.078145,NA,NA
77497,CBMBMB,MIDDLE BAY (OUTER),2008,2008-10-21,CBMBMB REP 4,CBMBMB_REP_4_2008_1,REP 4,AXYS ANALYTICAL SERVICES,L12067-36,Calculated,NA,SWAT_PCBs-H,7.82386,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.00782386,7.82386,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 1 2014,CBHWNP_REP_1_2014_2014_2,REP 1 2014,AXYS ANALYTICAL SERVICES,L22432-5,Calculated,NA,SWAT_PCBs-H,4.948708,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.004948708,4.948708,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 2 2014,CBHWNP_REP_2_2014_2014_2,REP 2 2014,AXYS ANALYTICAL SERVICES,L22432-6,Calculated,NA,SWAT_PCBs-H,5.54688,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.00554688,5.54688,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 3 2014,CBHWNP_REP_3_2014_2014_2,REP 3 2014,AXYS ANALYTICAL SERVICES,L22432-7,Calculated,NA,SWAT_PCBs-H,5.2482135,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0052482135000000004,5.2482135,NA,NA
70677,CBHWNP,NAVY PIER,2014,2014-09-19,CBHWNP REP 4 2014,CBHWNP_REP_4_2014_2014_2,REP 4 2014,AXYS ANALYTICAL SERVICES,L22432-8,Calculated,NA,SWAT_PCBs-H,5.2054408500000005,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0052054408500000005,5.2054408500000005,NA,NA
82261,CBQHQH,QUAHOG BAY,2009,2009-09-24,CBQHQH REP 1,CBQHQH_REP_1_2009_2,REP 1,AXYS ANALYTICAL SERVICES,L13939-17,Calculated,NA,SWAT_PCBs-H,0.9222199999999999,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,9.2222e-4,0.9222199999999999,NA,NA
82261,CBQHQH,QUAHOG BAY,2009,2009-09-24,CBQHQH REP 1,CBQHQH_REP_1_2009_2,REP 1,AXYS ANALYTICAL SERVICES,L13939-17 W,Calculated,NA,SWAT_PCBs-H,7.90632,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.00790632,7.90632,NA,NA
82261,CBQHQH,QUAHOG BAY,2009,2009-09-24,CBQHQH REP 2,CBQHQH_REP_2_2009_2,REP 2,AXYS ANALYTICAL SERVICES,L13939-18,Calculated,NA,SWAT_PCBs-H,8.996862,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.008996862,8.996862,NA,NA
82261,CBQHQH,QUAHOG BAY,2009,2009-09-24,CBQHQH REP 3,CBQHQH_REP_3_2009_2,REP 3,AXYS ANALYTICAL SERVICES,L13939-19,Calculated,NA,SWAT_PCBs-H,11.0513485,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.011051348499999999,11.0513485,NA,NA
82261,CBQHQH,QUAHOG BAY,2009,2009-09-24,CBQHQH REP 4,CBQHQH_REP_4_2009_2,REP 4,AXYS ANALYTICAL SERVICES,L13939-20,Calculated,NA,SWAT_PCBs-H,8.400821500000001,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.0084008215,8.400821500000001,NA,NA
82266,CBLNFT,LONG ISLAND,2009,2009-10-27,CBLNFT REP 1,CBLNFT_REP_1_2009_4,REP 1,AXYS ANALYTICAL SERVICES,L13939-5 RI,Calculated,NA,SWAT_PCBs-H,14.87031,NG/G,NA,NA,NA,NA,NA,NA,NA,NA,0.01487031,14.87031,NA,NA
